"","Track","Category","Level","Album","id","Anger","Fear","Happy","Sad","Tender","Gender","Age","Musicianship","Emotion","Tension","Energy","Valence"
"12304",74,"Pos. Ene.","Moderate","Shine",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",8,7,4
"12305",75,"Pos. Ene.","Moderate","Batman",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",5,8,7
"12306",76,"Pos. Ene.","High","Juha",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",4,6,6
"12307",77,"Pos. Ene.","High","Lethal weapon 3",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",4,7,6
"12308",78,"Pos. Ene.","High","Crouching Tiger",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",7,4,7
"12309",79,"Pos. Ene.","High","Batman",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",7,8,6
"12310",80,"Pos. Ene.","High","Oliver Twist",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",6,8,7
"12311",81,"Neg. Ene.","High","Juha",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",4,2,4
"12312",82,"Neg. Ene.","High","Big Fish",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",3,6,4
"12313",83,"Neg. Ene.","High","Big Fish",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",4,4,7
"12314",84,"Neg. Ene.","High","Blanc",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",7,3,3
"12315",85,"Neg. Ene.","High","Oliver Twist",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",2,5,6
"12316",86,"Neg. Ene.","Moderate","Running Scared",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",6,3,5
"12317",87,"Neg. Ene.","Moderate","Road To Perdition",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",6,3,7
"12318",88,"Neg. Ene.","Moderate","Blanc",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",2,2,4
"12319",89,"Neg. Ene.","Moderate","Blanc",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",6,7,4
"12320",90,"Neg. Ene.","Moderate","Batman Returns",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",6,4,3
"12321",91,"Pos. Ten.","Moderate","The Alien Trilogy",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",8,4,3
"12322",92,"Pos. Ten.","Moderate","The Fifth Element",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",7,7,2
"12323",93,"Pos. Ten.","Moderate","Babylon 5",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",9,6,3
"12324",94,"Pos. Ten.","Moderate","Hellraiser",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",7,4,3
"12325",95,"Pos. Ten.","Moderate","Oliver Twist",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",7,9,3
"12326",96,"Pos. Ten.","High","The Missing",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",8,8,3
"12327",97,"Pos. Ten.","High","Shallow Grave",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",9,7,1
"12328",98,"Pos. Ten.","High","Naked Lunch",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",3,3,7
"12329",99,"Pos. Ten.","High","Dracula",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",8,7,3
"12330",100,"Pos. Ten.","High","Cape Fear",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",8,4,3
"12331",101,"Neg. Ten.","High","Juha",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",6,7,8
"12332",102,"Neg. Ten.","High","Shakespeare In Love",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",6,7,6
"12333",103,"Neg. Ten.","High","The Fifth Element",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",7,2,4
"12334",104,"Neg. Ten.","High","Crouching Tiger",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",3,3,4
"12335",105,"Neg. Ten.","High","Pride & Prejudice",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",6,7,7
"12336",106,"Neg. Ten.","Moderate","Lethal weapon 3",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",3,4,7
"12337",107,"Neg. Ten.","Moderate","The Godfarher",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",3,6,6
"12338",108,"Neg. Ten.","Moderate","Gladiator",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",6,3,6
"12339",109,"Neg. Ten.","Moderate","Pride & Prejudice",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",4,3,4
"12340",110,"Neg. Ten.","Moderate","Big Fish",111,NA,NA,NA,NA,NA,"Female",24,1,"Dimensional",3,4,4
"12341",51,"Pos. Val.","Moderate","Juha",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",1,4,8
"12342",52,"Pos. Val.","Moderate","Blanc",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",2,6,8
"12343",53,"Pos. Val.","Moderate","Gladiator",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",4,8,7
"12344",54,"Pos. Val.","Moderate","Pride & Prejudice",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",1,5,8
"12345",55,"Pos. Val.","Moderate","Dances with Wolves",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",2,7,7
"12346",56,"Pos. Val.","High","Man of Galilee CD1",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",6,7,8
"12347",57,"Pos. Val.","High","Shakespeare In Love",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",4,9,8
"12348",58,"Pos. Val.","High","Vertigo OST",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",2,6,8
"12349",59,"Pos. Val.","High","Vertigo OST",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",3,8,7
"12350",60,"Pos. Val.","High","Outbreak",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",4,6,7
"12351",61,"Neg. Val.","High","Juha",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",7,7,4
"12352",62,"Neg. Val.","High","Shakespeare In Love",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",8,7,3
"12353",63,"Neg. Val.","High","Batman",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",4,3,6
"12354",64,"Neg. Val.","High","The Fifth Element",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",8,4,2
"12355",65,"Neg. Val.","High","Big Fish",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",6,3,4
"12356",66,"Neg. Val.","Moderate","The English Patient",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",9,8,2
"12357",67,"Neg. Val.","Moderate","Lethal weapon 3",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",7,4,4
"12358",68,"Neg. Val.","Moderate","Road To Perdition",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",9,7,1
"12359",69,"Neg. Val.","Moderate","Hellraiser",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",9,3,1
"12360",70,"Neg. Val.","Moderate","Grizzle Man",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",8,1,3
"12361",71,"Pos. Ene.","Moderate","The Untouchables",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",3,8,7
"12362",72,"Pos. Ene.","Moderate","Man of Galilee CD1",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",4,9,9
"12363",73,"Pos. Ene.","Moderate","Shine",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",3,9,9
"12364",74,"Pos. Ene.","Moderate","Shine",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",6,9,7
"12365",75,"Pos. Ene.","Moderate","Batman",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",5,9,9
"12366",76,"Pos. Ene.","High","Juha",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",2,6,9
"12367",77,"Pos. Ene.","High","Lethal weapon 3",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",1,7,8
"12368",78,"Pos. Ene.","High","Crouching Tiger",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",4,6,7
"12369",79,"Pos. Ene.","High","Batman",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",4,9,8
"12370",80,"Pos. Ene.","High","Oliver Twist",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",4,7,4
"12371",81,"Neg. Ene.","High","Juha",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",5,3,6
"12372",82,"Neg. Ene.","High","Big Fish",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",4,3,6
"12373",83,"Neg. Ene.","High","Big Fish",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",4,4,7
"12374",84,"Neg. Ene.","High","Blanc",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",7,2,4
"12375",85,"Neg. Ene.","High","Oliver Twist",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",6,4,4
"12376",86,"Neg. Ene.","Moderate","Running Scared",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",3,4,6
"12377",87,"Neg. Ene.","Moderate","Road To Perdition",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",1,1,4
"12378",88,"Neg. Ene.","Moderate","Blanc",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",4,2,6
"12379",89,"Neg. Ene.","Moderate","Blanc",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",7,3,4
"12380",90,"Neg. Ene.","Moderate","Batman Returns",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",3,2,4
"12381",91,"Pos. Ten.","Moderate","The Alien Trilogy",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",8,8,3
"12382",92,"Pos. Ten.","Moderate","The Fifth Element",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",9,8,2
"12383",93,"Pos. Ten.","Moderate","Babylon 5",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",9,8,2
"12384",94,"Pos. Ten.","Moderate","Hellraiser",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",8,6,4
"12385",95,"Pos. Ten.","Moderate","Oliver Twist",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",8,5,3
"12386",96,"Pos. Ten.","High","The Missing",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",3,3,1
"12387",97,"Pos. Ten.","High","Shallow Grave",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",9,8,2
"12388",98,"Pos. Ten.","High","Naked Lunch",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",7,4,8
"12389",99,"Pos. Ten.","High","Dracula",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",6,7,3
"12390",100,"Pos. Ten.","High","Cape Fear",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",9,6,3
"12391",101,"Neg. Ten.","High","Juha",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",2,6,8
"12392",102,"Neg. Ten.","High","Shakespeare In Love",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",4,3,6
"12393",103,"Neg. Ten.","High","The Fifth Element",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",5,7,6
"12394",104,"Neg. Ten.","High","Crouching Tiger",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",6,7,6
"12395",105,"Neg. Ten.","High","Pride & Prejudice",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",3,8,9
"12396",106,"Neg. Ten.","Moderate","Lethal weapon 3",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",1,7,7
"12397",107,"Neg. Ten.","Moderate","The Godfarher",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",2,6,7
"12398",108,"Neg. Ten.","Moderate","Gladiator",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",1,2,8
"12399",109,"Neg. Ten.","Moderate","Pride & Prejudice",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",1,1,8
"12400",110,"Neg. Ten.","Moderate","Big Fish",112,NA,NA,NA,NA,NA,"Male",20,2,"Dimensional",2,7,7
"12401",51,"Pos. Val.","Moderate","Juha",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",2,3,7
"12402",52,"Pos. Val.","Moderate","Blanc",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",3,6,8
"12403",53,"Pos. Val.","Moderate","Gladiator",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",4,7,7
"12404",54,"Pos. Val.","Moderate","Pride & Prejudice",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",2,1,7
"12405",55,"Pos. Val.","Moderate","Dances with Wolves",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",6,7,6
"12406",56,"Pos. Val.","High","Man of Galilee CD1",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",4,7,6
"12407",57,"Pos. Val.","High","Shakespeare In Love",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",6,6,5
"12408",58,"Pos. Val.","High","Vertigo OST",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",3,4,6
"12409",59,"Pos. Val.","High","Vertigo OST",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",3,4,5
"12410",60,"Pos. Val.","High","Outbreak",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",6,6,5
"12411",61,"Neg. Val.","High","Juha",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",6,6,6
"12412",62,"Neg. Val.","High","Shakespeare In Love",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",7,4,2
"12413",63,"Neg. Val.","High","Batman",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",6,3,6
"12414",64,"Neg. Val.","High","The Fifth Element",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",8,2,3
"12415",65,"Neg. Val.","High","Big Fish",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",7,5,4
"12416",66,"Neg. Val.","Moderate","The English Patient",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",8,6,2
"12417",67,"Neg. Val.","Moderate","Lethal weapon 3",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",6,3,7
"12418",68,"Neg. Val.","Moderate","Road To Perdition",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",8,6,2
"12419",69,"Neg. Val.","Moderate","Hellraiser",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",7,6,3
"12420",70,"Neg. Val.","Moderate","Grizzle Man",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",8,3,2
"12421",71,"Pos. Ene.","Moderate","The Untouchables",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",3,8,7
"12422",72,"Pos. Ene.","Moderate","Man of Galilee CD1",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",3,8,8
"12423",73,"Pos. Ene.","Moderate","Shine",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",4,8,7
"12424",74,"Pos. Ene.","Moderate","Shine",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",6,3,4
"12425",75,"Pos. Ene.","Moderate","Batman",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",4,8,8
"12426",76,"Pos. Ene.","High","Juha",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",2,4,7
"12427",77,"Pos. Ene.","High","Lethal weapon 3",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",6,6,6
"12428",78,"Pos. Ene.","High","Crouching Tiger",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",3,7,6
"12429",79,"Pos. Ene.","High","Batman",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",5,8,7
"12430",80,"Pos. Ene.","High","Oliver Twist",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",6,7,6
"12431",81,"Neg. Ene.","High","Juha",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",6,3,4
"12432",82,"Neg. Ene.","High","Big Fish",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",7,4,6
"12433",83,"Neg. Ene.","High","Big Fish",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",6,5,7
"12434",84,"Neg. Ene.","High","Blanc",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",6,3,3
"12435",85,"Neg. Ene.","High","Oliver Twist",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",7,3,4
"12436",86,"Neg. Ene.","Moderate","Running Scared",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",6,2,3
"12437",87,"Neg. Ene.","Moderate","Road To Perdition",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",7,3,4
"12438",88,"Neg. Ene.","Moderate","Blanc",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",5,2,4
"12439",89,"Neg. Ene.","Moderate","Blanc",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",6,2,4
"12440",90,"Neg. Ene.","Moderate","Batman Returns",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",6,3,4
"12441",91,"Pos. Ten.","Moderate","The Alien Trilogy",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",7,4,2
"12442",92,"Pos. Ten.","Moderate","The Fifth Element",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",7,6,4
"12443",93,"Pos. Ten.","Moderate","Babylon 5",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",8,6,1
"12444",94,"Pos. Ten.","Moderate","Hellraiser",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",7,4,3
"12445",95,"Pos. Ten.","Moderate","Oliver Twist",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",8,6,3
"12446",96,"Pos. Ten.","High","The Missing",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",6,6,2
"12447",97,"Pos. Ten.","High","Shallow Grave",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",8,4,2
"12448",98,"Pos. Ten.","High","Naked Lunch",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",5,4,7
"12449",99,"Pos. Ten.","High","Dracula",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",7,6,3
"12450",100,"Pos. Ten.","High","Cape Fear",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",6,4,2
"12451",101,"Neg. Ten.","High","Juha",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",2,4,8
"12452",102,"Neg. Ten.","High","Shakespeare In Love",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",6,6,6
"12453",103,"Neg. Ten.","High","The Fifth Element",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",4,3,6
"12454",104,"Neg. Ten.","High","Crouching Tiger",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",4,3,6
"12455",105,"Neg. Ten.","High","Pride & Prejudice",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",2,8,9
"12456",106,"Neg. Ten.","Moderate","Lethal weapon 3",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",1,2,7
"12457",107,"Neg. Ten.","Moderate","The Godfarher",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",2,3,7
"12458",108,"Neg. Ten.","Moderate","Gladiator",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",4,1,4
"12459",109,"Neg. Ten.","Moderate","Pride & Prejudice",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",6,1,4
"12460",110,"Neg. Ten.","Moderate","Big Fish",113,NA,NA,NA,NA,NA,"Female",21,1,"Dimensional",4,3,6
"12461",51,"Pos. Val.","Moderate","Juha",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",1,4,7
"12462",52,"Pos. Val.","Moderate","Blanc",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",4,5,7
"12463",53,"Pos. Val.","Moderate","Gladiator",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",2,5,9
"12464",54,"Pos. Val.","Moderate","Pride & Prejudice",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",2,3,5
"12465",55,"Pos. Val.","Moderate","Dances with Wolves",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",3,9,9
"12466",56,"Pos. Val.","High","Man of Galilee CD1",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",6,4,6
"12467",57,"Pos. Val.","High","Shakespeare In Love",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",4,9,9
"12468",58,"Pos. Val.","High","Vertigo OST",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",4,1,6
"12469",59,"Pos. Val.","High","Vertigo OST",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",2,5,8
"12470",60,"Pos. Val.","High","Outbreak",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",4,5,5
"12471",61,"Neg. Val.","High","Juha",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",5,2,5
"12472",62,"Neg. Val.","High","Shakespeare In Love",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",5,2,4
"12473",63,"Neg. Val.","High","Batman",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",7,4,4
"12474",64,"Neg. Val.","High","The Fifth Element",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",6,5,3
"12475",65,"Neg. Val.","High","Big Fish",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",8,6,4
"12476",66,"Neg. Val.","Moderate","The English Patient",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",8,6,1
"12477",67,"Neg. Val.","Moderate","Lethal weapon 3",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",6,4,4
"12478",68,"Neg. Val.","Moderate","Road To Perdition",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",9,8,1
"12479",69,"Neg. Val.","Moderate","Hellraiser",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",8,5,4
"12480",70,"Neg. Val.","Moderate","Grizzle Man",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",7,5,1
"12481",71,"Pos. Ene.","Moderate","The Untouchables",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",4,8,8
"12482",72,"Pos. Ene.","Moderate","Man of Galilee CD1",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",6,9,9
"12483",73,"Pos. Ene.","Moderate","Shine",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",5,9,6
"12484",74,"Pos. Ene.","Moderate","Shine",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",6,9,5
"12485",75,"Pos. Ene.","Moderate","Batman",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",6,9,9
"12486",76,"Pos. Ene.","High","Juha",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",3,4,7
"12487",77,"Pos. Ene.","High","Lethal weapon 3",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",6,3,6
"12488",78,"Pos. Ene.","High","Crouching Tiger",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",4,4,5
"12489",79,"Pos. Ene.","High","Batman",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",6,9,8
"12490",80,"Pos. Ene.","High","Oliver Twist",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",6,7,4
"12491",81,"Neg. Ene.","High","Juha",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",5,1,4
"12492",82,"Neg. Ene.","High","Big Fish",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",4,3,5
"12493",83,"Neg. Ene.","High","Big Fish",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",6,4,5
"12494",84,"Neg. Ene.","High","Blanc",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",4,2,6
"12495",85,"Neg. Ene.","High","Oliver Twist",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",6,3,5
"12496",86,"Neg. Ene.","Moderate","Running Scared",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",5,4,5
"12497",87,"Neg. Ene.","Moderate","Road To Perdition",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",5,1,4
"12498",88,"Neg. Ene.","Moderate","Blanc",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",6,4,4
"12499",89,"Neg. Ene.","Moderate","Blanc",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",5,3,4
"12500",90,"Neg. Ene.","Moderate","Batman Returns",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",5,1,4
"12501",91,"Pos. Ten.","Moderate","The Alien Trilogy",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",6,7,4
"12502",92,"Pos. Ten.","Moderate","The Fifth Element",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",9,6,5
"12503",93,"Pos. Ten.","Moderate","Babylon 5",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",7,8,1
"12504",94,"Pos. Ten.","Moderate","Hellraiser",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",8,5,3
"12505",95,"Pos. Ten.","Moderate","Oliver Twist",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",8,7,2
"12506",96,"Pos. Ten.","High","The Missing",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",5,3,4
"12507",97,"Pos. Ten.","High","Shallow Grave",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",8,9,8
"12508",98,"Pos. Ten.","High","Naked Lunch",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",6,4,5
"12509",99,"Pos. Ten.","High","Dracula",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",4,5,4
"12510",100,"Pos. Ten.","High","Cape Fear",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",6,5,4
"12511",101,"Neg. Ten.","High","Juha",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",2,5,8
"12512",102,"Neg. Ten.","High","Shakespeare In Love",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",5,1,5
"12513",103,"Neg. Ten.","High","The Fifth Element",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",5,3,5
"12514",104,"Neg. Ten.","High","Crouching Tiger",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",4,1,5
"12515",105,"Neg. Ten.","High","Pride & Prejudice",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",8,9,9
"12516",106,"Neg. Ten.","Moderate","Lethal weapon 3",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",1,1,7
"12517",107,"Neg. Ten.","Moderate","The Godfarher",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",1,2,6
"12518",108,"Neg. Ten.","Moderate","Gladiator",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",4,2,5
"12519",109,"Neg. Ten.","Moderate","Pride & Prejudice",114,NA,NA,NA,NA,NA,"Female",20,2,"Dimensional",4,2,5
